series,origin,date,h,model,actual,forecast,abs_err,ape,sq_err
revenue,2018-07-25,2018-07-25,1,ensemble,40367.55,32971.49308735268,7396.05691264732,18.32178795256913,54701657.85511821
revenue,2018-07-25,2018-07-31,7,naive,45062.8,41525.76,3537.040000000001,7.849134984954333,12510651.961600006
revenue,2018-07-25,2018-07-31,7,seasonal_naive,45062.8,41525.76,3537.040000000001,7.849134984954333,12510651.961600006
revenue,2018-07-25,2018-07-31,7,linear_regression,45062.8,28796.2566001703,16266.543399829701,36.09749815774808,264600434.1785432
revenue,2018-07-25,2018-07-31,7,sarima,45062.8,36728.60393554426,8334.19606445574,18.494625421535588,69458824.04078954
revenue,2018-07-25,2018-07-31,7,ensemble,45062.8,32762.430267857282,12300.36973214272,27.296061789641836,151299095.54741278
revenue,2018-07-26,2018-07-26,1,naive,34864.02,40367.55,5503.530000000006,15.78570113257165,30288842.46090007
revenue,2018-07-26,2018-07-26,1,seasonal_naive,34864.02,38705.58,3841.560000000005,11.018694918141984,14757583.233600037
revenue,2018-07-26,2018-07-26,1,linear_regression,34864.02,28203.71598976986,6660.304010230138,19.10366047928535,44359649.50868766
revenue,2018-07-26,2018-07-26,1,sarima,34864.02,36356.2590719869,1492.2390719869,4.280169274762062,2226777.447964324
revenue,2018-07-26,2018-07-26,1,ensemble,34864.02,32279.987530878378,2584.032469121619,7.411745602261643,6677223.801474772
revenue,2018-07-26,2018-08-01,7,naive,40424.0,40367.55,56.44999999999709,0.1396447654858428,3186.6024999996716
revenue,2018-07-26,2018-08-01,7,seasonal_naive,40424.0,40367.55,56.44999999999709,0.1396447654858428,3186.6024999996716
revenue,2018-07-26,2018-08-01,7,linear_regression,40424.0,29509.857662404153,10914.142337595847,26.99916469818882,119118502.96530215
revenue,2018-07-26,2018-08-01,7,sarima,40424.0,37285.33409560644,3138.665904393558,7.764362518290021,9851223.659402631
revenue,2018-07-26,2018-08-01,7,ensemble,40424.0,33397.5958790053,7026.404120994703,17.381763608239417,49370354.87153134
revenue,2018-07-27,2018-07-27,1,naive,28371.75,34864.02,6492.269999999997,22.882867641227616,42149569.75289996
revenue,2018-07-27,2018-07-27,1,seasonal_naive,28371.75,31898.19,3526.4399999999987,12.429406011261198,12435779.07359999
revenue,2018-07-27,2018-07-27,1,linear_regression,28371.75,23936.746654731432,4435.0033452685675,15.631758158268587,19669254.672543384
revenue,2018-07-27,2018-07-27,1,sarima,28371.75,34778.004866316376,6406.254866316376,22.57969588170055,41040101.412202254
revenue,2018-07-27,2018-07-27,1,ensemble,28371.75,29357.375760523904,985.6257605239043,3.4739688617159827,971458.1398083247
revenue,2018-07-27,2018-08-02,7,naive,38434.62,34864.02,3570.600000000006,9.290061928542563,12749184.360000042
revenue,2018-07-27,2018-08-02,7,seasonal_naive,38434.62,34864.02,3570.600000000006,9.290061928542563,12749184.360000042
revenue,2018-07-27,2018-08-02,7,linear_regression,38434.62,28015.46836430801,10419.151635691993,27.10876713674284,108558720.80754313
revenue,2018-07-27,2018-08-02,7,sarima,38434.62,35751.077142788294,2683.542857211709,6.982098059540354,7201402.266491982
revenue,2018-07-27,2018-08-02,7,ensemble,38434.62,31883.272753548154,6551.347246451849,17.045432598141595,42920150.743592225
revenue,2018-07-28,2018-07-28,1,naive,25210.12,28371.75,3161.630000000001,12.541114441343401,9995904.256900007
revenue,2018-07-28,2018-07-28,1,seasonal_naive,25210.12,20901.68,4308.439999999999,17.090120951427437,18562655.233599987
revenue,2018-07-28,2018-07-28,1,linear_regression,25210.12,17402.6073913047,7807.512608695299,30.969755830973035,60957253.13493607
revenue,2018-07-28,2018-07-28,1,sarima,25210.12,26677.40905473934,1467.28905473934,5.820238280259435,2152937.1701578656
revenue,2018-07-28,2018-07-28,1,ensemble,25210.12,22040.00822302202,3170.1117769779776,12.574758775356793,10049608.67853447
revenue,2018-07-28,2018-08-03,7,naive,41802.19,28371.75,13430.440000000002,32.128555944078535,180376718.59360006
revenue,2018-07-28,2018-08-03,7,seasonal_naive,41802.19,28371.75,13430.440000000002,32.128555944078535,180376718.59360006
revenue,2018-07-28,2018-08-03,7,linear_regression,41802.19,23571.62240977586,18230.567590224142,43.61151315331599,332353594.6617309
revenue,2018-07-28,2018-08-03,7,sarima,41802.19,33544.438471639354,8257.751528360648,19.75435145469806,68190460.30414262
revenue,2018-07-28,2018-08-03,7,ensemble,41802.19,28558.030440707607,13244.159559292395,31.682932304007025,175407762.43199614
revenue,2018-07-29,2018-07-29,1,naive,29652.51,25210.12,4442.389999999999,14.981497350477243,19734828.912099995
revenue,2018-07-29,2018-07-29,1,seasonal_naive,29652.51,25958.420000000002,3694.0899999999965,12.457933577966912,13646300.928099975
revenue,2018-07-29,2018-07-29,1,linear_regression,29652.51,19544.91706393876,10107.592936061239,34.086803903147626,102163434.96111506
revenue,2018-07-29,2018-07-29,1,sarima,29652.51,28042.0734491935,1610.4365508064984,5.431029450142663,2593505.8841735316
revenue,2018-07-29,2018-07-29,1,ensemble,29652.51,23793.49525656613,5859.014743433869,19.758916676645143,34328053.763775446
revenue,2018-07-29,2018-08-04,7,naive,35374.06,25210.12,10163.939999999999,28.732749364930118,103305676.32359998
revenue,2018-07-29,2018-08-04,7,seasonal_naive,35374.06,25210.12,10163.939999999999,28.732749364930118,103305676.32359998
revenue,2018-07-29,2018-08-04,7,linear_regression,35374.06,17231.97690082426,18142.08309917574,51.28640336782303,329135179.177398
revenue,2018-07-29,2018-08-04,7,sarima,35374.06,27712.30557818322,7661.754421816779,21.659245282607593,58702480.82022896
revenue,2018-07-29,2018-08-04,7,ensemble,35374.06,22472.14123950374,12901.918760496257,36.472824325215306,166459507.70244527
revenue,2018-07-30,2018-07-30,1,naive,37866.76,29652.51,8214.250000000004,21.692508152268648,67473903.06250006
revenue,2018-07-30,2018-07-30,1,seasonal_naive,37866.76,39841.42,1974.6599999999962,5.214758273483119,3899282.1155999852
revenue,2018-07-30,2018-07-30,1,linear_regression,37866.76,32245.026097186514,5621.733902813488,14.846091671992767,31603892.074042577
revenue,2018-07-30,2018-07-30,1,sarima,37866.76,36488.045789979726,1378.7142100202764,3.6409616508522946,1900852.8729118346
revenue,2018-07-30,2018-07-30,1,ensemble,37866.76,34366.53594358312,3500.2240564168824,9.243526661422532,12251568.445119455
revenue,2018-07-30,2018-08-05,7,naive,35425.35,29652.51,5772.84,16.29578818557897,33325681.6656
revenue,2018-07-30,2018-08-05,7,seasonal_naive,35425.35,29652.51,5772.84,16.29578818557897,33325681.6656
revenue,2018-07-30,2018-08-05,7,linear_regression,35425.35,19825.771076441975,15599.578923558023,44.035073537898775,243346862.5923157
revenue,2018-07-30,2018-08-05,7,sarima,35425.35,29162.07180621499,6263.278193785009,17.680215421400234,39228653.7327428
revenue,2018-07-30,2018-08-05,7,ensemble,35425.35,24493.921441328483,10931.428558671516,30.857644479649508,119496130.33333921
revenue,2018-07-31,2018-07-31,1,naive,45062.8,37866.76,7196.040000000001,15.968914492663574,51782991.68160001
revenue,2018-07-31,2018-07-31,1,seasonal_naive,45062.8,41525.76,3537.040000000001,7.849134984954333,12510651.961600006
revenue,2018-07-31,2018-07-31,1,linear_regression,45062.8,29317.803565217397,15744.996434782606,34.9401200874837,247904912.73131698
revenue,2018-07-31,2018-07-31,1,sarima,45062.8,36175.36793423612,8887.432065763882,19.722325434202673,78986448.72356807
revenue,2018-07-31,2018-07-31,1,ensemble,45062.8,32746.585749726757,12316.214250273246,27.33122276084319,151689133.45863378
revenue,2018-07-31,2018-08-06,7,naive,53811.14,37866.76,15944.379999999997,29.630258715946173,254223253.5843999
revenue,2018-07-31,2018-08-06,7,seasonal_naive,53811.14,37866.76,15944.379999999997,29.630258715946173,254223253.5843999
revenue,2018-07-31,2018-08-06,7,linear_regression,53811.14,32238.02405740267,21573.11594259733,40.090427265799114,465399331.47274715
revenue,2018-07-31,2018-08-06,7,sarima,53811.14,37032.92865607319,16778.211343926807,31.179810247333183,281508375.9014742
revenue,2018-07-31,2018-08-06,7,ensemble,53811.14,34635.47635673793,19175.663643262073,35.63511875656615,367706076.1595229
revenue,2018-08-01,2018-08-01,1,naive,40424.0,45062.8,4638.800000000003,11.475361171581246,21518465.440000027
revenue,2018-08-01,2018-08-01,1,seasonal_naive,40424.0,40367.55,56.44999999999709,0.1396447654858428,3186.6024999996716
revenue,2018-08-01,2018-08-01,1,linear_regression,40424.0,30526.576066495956,9897.423933504044,24.48402912503474,97959000.51949866
revenue,2018-08-01,2018-08-01,1,sarima,40424.0,39472.46898185811,951.53101814189,2.353876454932441,905411.2784861417
revenue,2018-08-01,2018-08-01,1,ensemble,40424.0,34999.52252417703,5424.477475822969,13.418952789983594,29424955.885710727
revenue,2018-08-01,2018-08-07,7,naive,48298.68,45062.8,3235.8799999999974,6.69972761160346,10470919.374399982
revenue,2018-08-01,2018-08-07,7,seasonal_naive,48298.68,45062.8,3235.8799999999974,6.69972761160346,10470919.374399982
revenue,2018-08-01,2018-08-07,7,linear_regression,48298.68,30119.14659960195,18179.53340039805,37.63981417379947,330495434.65618825
revenue,2018-08-01,2018-08-07,7,sarima,48298.68,38984.21131638812,9314.468683611878,19.28514129912428,86759326.85798639
revenue,2018-08-01,2018-08-07,7,ensemble,48298.68,34551.678957995035,13747.001042004966,28.462477736461878,188980037.6488856
revenue,2018-08-02,2018-08-02,1,naive,38434.62,40424.0,1989.3799999999974,5.176010586289125,3957632.7843999895
revenue,2018-08-02,2018-08-02,1,seasonal_naive,38434.62,34864.02,3570.600000000006,9.290061928542563,12749184.360000042
revenue,2018-08-02,2018-08-02,1,linear_regression,38434.62,29278.417861892623,9156.20213810738,23.822798659404928,83836037.59388214
revenue,2018-08-02,2018-08-02,1,sarima,38434.62,37640.58765153485,794.0323484651526,2.0659300091041684,630487.3704090855
revenue,2018-08-02,2018-08-02,1,ensemble,38434.62,33459.50275671374,4975.117243286266,12.944364334254548,24751791.584444333
revenue,2018-08-02,2018-08-08,7,naive,42831.07,40424.0,2407.0699999999997,5.619915636009093,5793985.984899999
revenue,2018-08-02,2018-08-08,7,seasonal_naive,42831.07,40424.0,2407.0699999999997,5.619915636009093,5793985.984899999
revenue,2018-08-02,2018-08-08,7,linear_regression,42831.07,30867.030553566416,11964.039446433584,27.93308559985446,143138239.87581882
revenue,2018-08-02,2018-08-08,7,sarima,42831.07,39467.237665282315,3363.8323347176847,7.8537200558325635,11315367.97609223
revenue,2018-08-02,2018-08-08,7,ensemble,42831.07,35167.13410942437,7663.935890575631,17.893402827843506,58735913.334853284
revenue,2018-08-03,2018-08-03,1,naive,41802.19,38434.62,3367.5699999999997,8.055965488889457,11340527.704899998
revenue,2018-08-03,2018-08-03,1,seasonal_naive,41802.19,28371.75,13430.440000000002,32.128555944078535,180376718.59360006
revenue,2018-08-03,2018-08-03,1,linear_regression,41802.19,25323.48263938616,16478.707360613844,39.42067954002851,271547796.2767489
revenue,2018-08-03,2018-08-03,1,sarima,41802.19,37273.96957611008,4528.220423889921,10.832495675202475,20504780.207333818
revenue,2018-08-03,2018-08-03,1,ensemble,41802.19,31298.72610774812,10503.463892251882,25.126587607615487,110322753.73583907
revenue,2018-08-03,2018-08-09,7,naive,40040.28,38434.62,1605.6599999999962,4.010111817399869,2578144.035599988
revenue,2018-08-03,2018-08-09,7,seasonal_naive,40040.28,38434.62,1605.6599999999962,4.010111817399869,2578144.035599988
revenue,2018-08-03,2018-08-09,7,linear_regression,40040.28,29622.024223927216,10418.255776072783,26.019437866250644,108540053.41567391
revenue,2018-08-03,2018-08-09,7,sarima,40040.28,37926.09899734643,2114.1810026535677,5.280135410275772,4469761.311981245
revenue,2018-08-03,2018-08-09,7,ensemble,40040.28,33774.061610636825,6266.218389363174,15.649786638263203,39265492.903193206
revenue,2018-08-04,2018-08-04,1,naive,35374.06,41802.19,6428.130000000005,18.171875097175743,41320855.29690006
revenue,2018-08-04,2018-08-04,1,seasonal_naive,35374.06,25210.12,10163.939999999999,28.732749364930118,103305676.32359998
revenue,2018-08-04,2018-08-04,1,linear_regression,35374.06,18945.437171355847,16428.62282864415,46.442570710413655,269899648.0458478
revenue,2018-08-04,2018-08-04,1,sarima,35374.06,33718.41646041961,1655.6435395803855,4.6803887921838365,2741155.530154268
revenue,2018-08-04,2018-08-04,1,ensemble,35374.06,26331.92681588773,9042.133184112266,25.56147975129874,81760172.51922424
revenue,2018-08-04,2018-08-10,7,naive,33305.73,41802.19,8496.46,25.51050524939702,72189832.53159998
revenue,2018-08-04,2018-08-10,7,seasonal_naive,33305.73,41802.19,8496.46,25.51050524939702,72189832.53159998
revenue,2018-08-04,2018-08-10,7,linear_regression,33305.73,26294.993190679517,7010.736809320486,21.049641636200395,49150430.60956119
revenue,2018-08-04,2018-08-10,7,sarima,33305.73,38886.512931603414,5580.782931603411,16.756224624421716,31145138.129675966
revenue,2018-08-04,2018-08-10,7,ensemble,33305.73,32590.753061141466,714.9769388585373,2.1467085058893387,511192.0230995246
revenue,2018-08-05,2018-08-05,1,naive,35425.35,35374.06,51.29000000000087,0.1447833260645297,2630.6641000000895
revenue,2018-08-05,2018-08-05,1,seasonal_naive,35425.35,29652.51,5772.84,16.29578818557897,33325681.6656
revenue,2018-08-05,2018-08-05,1,linear_regression,35425.35,21486.994782608843,13938.355217391156,39.34570926579739,194277746.16617525
revenue,2018-08-05,2018-08-05,1,sarima,35425.35,34704.88459443608,720.4654055639185,2.0337566334952752,519070.40061438153
revenue,2018-08-05,2018-08-05,1,ensemble,35425.35,28095.939688522463,7329.410311477535,20.68973294964633,53720255.51399322
revenue,2018-08-05,2018-08-11,7,naive,25960.93,35374.06,9413.129999999997,36.25883202181123,88607016.39689995
revenue,2018-08-05,2018-08-11,7,seasonal_naive,25960.93,35374.06,9413.129999999997,36.25883202181123,88607016.39689995
revenue,2018-08-05,2018-08-11,7,linear_regression,25960.93,19831.08004830935,6129.849951690649,23.611827279264066,37575060.430241846
revenue,2018-08-05,2018-08-11,7,sarima,25960.93,33930.41541994874,7969.485419948738,30.69799664322017,63512697.85877551
revenue,2018-08-05,2018-08-11,7,ensemble,25960.93,26880.747734129043,919.817734129043,3.543084681978045,846064.6640182867
revenue,2018-08-06,2018-08-06,1,naive,53811.14,35425.35,18385.79,34.16725607374235,338037273.92410004
revenue,2018-08-06,2018-08-06,1,seasonal_naive,53811.14,37866.76,15944.379999999997,29.630258715946173,254223253.5843999
revenue,2018-08-06,2018-08-06,1,linear_regression,53811.14,34206.17621994867,19604.96378005133,36.432909208114395,384354604.81712455
revenue,2018-08-06,2018-08-06,1,sarima,53811.14,44086.33505520334,9724.804944796662,18.072103554759597,94571831.21434161
revenue,2018-08-06,2018-08-06,1,ensemble,53811.14,39146.255637576,14664.884362423996,27.252506381436998,215058833.36326787
revenue,2018-08-06,2018-08-12,7,naive,31524.21,35425.35,3901.1399999999994,12.375060310789706,15218893.299599996
revenue,2018-08-06,2018-08-12,7,seasonal_naive,31524.21,35425.35,3901.1399999999994,12.375060310789706,15218893.299599996
revenue,2018-08-06,2018-08-12,7,linear_regression,31524.21,22346.002055697452,9178.207944302547,29.11479128042399,84239501.06885839
revenue,2018-08-06,2018-08-12,7,sarima,31524.21,34971.743487660846,3447.5334876608467,10.936145545473927,11885487.148542961
revenue,2018-08-06,2018-08-12,7,ensemble,31524.21,28658.872771679147,2865.337228320852,9.089322867475037,8210157.432001421
revenue,2018-08-07,2018-08-07,1,naive,48298.68,53811.14,5512.459999999999,11.41327257804975,30387215.25159999
revenue,2018-08-07,2018-08-07,1,seasonal_naive,48298.68,45062.8,3235.8799999999974,6.69972761160346,10470919.374399982
revenue,2018-08-07,2018-08-07,1,linear_regression,48298.68,32152.359846547315,16146.320153452685,33.430147891107346,260703654.49779233
revenue,2018-08-07,2018-08-07,1,sarima,48298.68,46814.16699831858,1484.5130016814219,3.0736098826746856,2203778.8521611854
revenue,2018-08-07,2018-08-07,1,ensemble,48298.68,39483.263422432945,8815.416577567055,18.25187888689102,77711569.43604405
revenue,2018-08-07,2018-08-13,7,naive,38561.21,53811.14,15249.93,39.54733266928087,232560365.0049
revenue,2018-08-07,2018-08-13,7,seasonal_naive,38561.21,53811.14,15249.93,39.54733266928087,232560365.0049
revenue,2018-08-07,2018-08-13,7,linear_regression,38561.21,35465.363432793405,3095.846567206594,8.028395808136192,9584265.967684852
revenue,2018-08-07,2018-08-13,7,sarima,38561.21,46078.61291525817,7517.402915258172,19.494727772438083,56511346.59033205
revenue,2018-08-07,2018-08-13,7,ensemble,38561.21,40771.988174025784,2210.778174025785,5.733165982150936,4887540.134748785
revenue,2018-08-08,2018-08-08,1,naive,42831.07,48298.68,5467.610000000001,12.765522785211763,29894759.112100005
revenue,2018-08-08,2018-08-08,1,seasonal_naive,42831.07,40424.0,2407.0699999999997,5.619915636009093,5793985.984899999
revenue,2018-08-08,2018-08-08,1,linear_regression,42831.07,33300.19352941156,9530.876470588439,22.25224929143362,90837606.29761633
revenue,2018-08-08,2018-08-08,1,sarima,42831.07,45034.18728112195,2203.1172811219512,5.143736266971503,4853725.754378179
revenue,2018-08-08,2018-08-08,1,ensemble,42831.07,39167.19040526675,3663.8795947332474,8.554256512231067,13424013.684702665
revenue,2018-08-08,2018-08-14,7,naive,44030.95,48298.68,4267.730000000003,9.692568522823159,18213519.35290003
revenue,2018-08-08,2018-08-14,7,seasonal_naive,44030.95,48298.68,4267.730000000003,9.692568522823159,18213519.35290003
